object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
2,black.ico   ,0.3246377,0.8844985,0.356,0.524,148665.0,68.7534269787608,0,1,"[(0.356, 0.524)]",[148665.0],8,DivRI,a
3,BLAD.ICO    ,0.868,0.526,0.822,0.513,47251.0,9.08231798606502,0,1,"[(0.822, 0.513)]",[47251.0],8,DivRI,a
4,BLUSSER.ICO ,0.634,0.148,0.697,0.363,159819.0,42.567633244050576,0,1,"[(0.697, 0.363)]",[159819.0],8,DivRI,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.29,0.846,181916.0,25.38768513807836,0,1,"[(0.29, 0.846)]",[181916.0],8,DivRI,a
6,Bomb.ico    ,0.055,0.143,0.135,0.663,123483.0,99.9623929285409,0,1,"[(0.135, 0.663)]",[123483.0],8,DivRI,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.186,0.41,24003.0,39.71380346417021,0,1,"[(0.186, 0.41)]",[24003.0],8,DivRI,a
8,Boot.ico    ,0.7014493,0.4589666,0.42,0.656,71347.0,65.27706241564802,0,1,"[(0.42, 0.656)]",[71347.0],8,DivRI,a
9,bottle.ico  ,0.3391304,0.2644377,0.445,0.35,109052.0,25.863236182170724,0,1,"[(0.445, 0.35)]",[109052.0],8,DivRI,a
10,Bow.ico     ,0.5913044,0.9148936,0.877,0.352,174882.0,119.93669007509568,0,1,"[(0.877, 0.352)]",[174882.0],8,DivRI,a
1,Calcul.ico  ,0.603,0.239,0.219,0.186,98202.0,73.65165646473947,0,1,"[(0.219, 0.186)]",[98202.0],9,B,a
2,Camel.ico   ,0.679,0.674,0.232,0.795,177188.0,87.98661830073937,0,1,"[(0.232, 0.795)]",[177188.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.298,0.516,194377.0,32.52276126038502,0,1,"[(0.298, 0.516)]",[194377.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.145,0.336,13004.0,49.35724257066413,0,1,"[(0.145, 0.336)]",[13004.0],9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.881,0.266,132288.0,133.27080700785544,0,1,"[(0.881, 0.266)]",[132288.0],9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.623,0.336,190123.0,45.25358175546453,0,1,"[(0.623, 0.336)]",[190123.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.107,0.604,28761.0,49.88593491049006,0,1,"[(0.107, 0.604)]",[28761.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.596,0.576,146837.0,86.9747699048408,0,1,"[(0.596, 0.576)]",[146837.0],9,B,a
9,CD.ico      ,0.094,0.557,0.372,0.658,46484.0,56.19794035371759,0,1,"[(0.372, 0.658)]",[46484.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.803,0.388,83056.0,74.98319044213183,0,1,"[(0.803, 0.388)]",[83056.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.866,0.634,90535.0,135.16059927016252,0,1,"[(0.866, 0.634)]",[90535.0],10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.336,0.178,8611.0,58.39826346112574,0,1,"[(0.336, 0.178)]",[8611.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.198,0.661,139087.0,37.96006133894598,0,1,"[(0.198, 0.661)]",[139087.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.334,0.5,115833.0,70.29041421034337,0,1,"[(0.334, 0.5)]",[115833.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.191,0.326,155711.0,78.41385400552633,0,1,"[(0.191, 0.326)]",[155711.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.642,0.735,170234.0,105.56331673337361,0,1,"[(0.642, 0.735)]",[170234.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.41,0.664,77992.0,96.92663372938715,0,1,"[(0.41, 0.664)]",[77992.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.634,0.557,103088.0,29.146891772537245,0,1,"[(0.634, 0.557)]",[103088.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.123,0.532,48783.0,23.053507325350743,0,1,"[(0.123, 0.532)]",[48783.0],10,NT,a
10,Eagle.ico   ,0.878,0.575,0.241,0.81,28120.0,129.00342398556717,0,1,"[(0.241, 0.81)]",[28120.0],10,NT,a
1,Calcul.ico  ,0.679,0.674,0.292,0.581,85525.0,75.6233416347096,0,1,"[(0.292, 0.581)]",[85525.0],11,SimRI,a
2,Camel.ico   ,0.278,0.346,0.494,0.806,69175.0,96.55589883585571,0,1,"[(0.494, 0.806)]",[69175.0],11,SimRI,a
3,Camera.ico  ,0.2318841,0.09118541,0.123,0.431,132943.0,67.79824681678265,0,1,"[(0.123, 0.431)]",[132943.0],11,SimRI,a
4,Candle.ico  ,0.684058,0.9392097,0.306,0.83,121026.0,74.76798391534341,0,1,"[(0.306, 0.83)]",[121026.0],11,SimRI,a
5,Cap.ico     ,0.885,0.221,0.131,0.694,38455.0,169.11547681983456,0,1,"[(0.131, 0.694)]",[38455.0],11,SimRI,a
6,Cards.ico   ,0.094,0.557,0.893,0.315,45887.0,158.62041640343782,0,1,"[(0.893, 0.315)]",[45887.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.933,0.176,96873.0,172.96483945615552,0,1,"[(0.933, 0.176)]",[96873.0],11,SimRI,a
8,Caterp.ico  ,0.8231884,0.4650456,0.527,0.54,172298.0,58.04981366463215,0,1,"[(0.527, 0.54)]",[172298.0],11,SimRI,a
9,CD.ico      ,0.603,0.239,0.798,0.498,28303.0,61.59810549034768,0,1,"[(0.798, 0.498)]",[28303.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.568,0.645,152751.0,22.421749971869048,0,1,"[(0.568, 0.645)]",[152751.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.061,0.822,37242.0,27.418652410357446,0,2,"[(0.187, 0.803), (0.061, 0.822)]","[32099.0, 37242.0]",12,B,a
2,Clock.ico   ,0.136,0.728,0.134,0.603,19453.0,23.7530398054649,0,1,"[(0.134, 0.603)]",[19453.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.876,0.36,114921.0,35.003059916582664,0,1,"[(0.876, 0.36)]",[114921.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.592,0.265,139266.0,58.99488806494291,0,1,"[(0.592, 0.265)]",[139266.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.547,0.47,106267.0,63.85113125020974,0,1,"[(0.547, 0.47)]",[106267.0],12,B,a
