object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
7,Carrot.ico  ,0.8869565,0.8449848,0.099,0.756,93028.0,93028.0,150.66337986681026,40.57593154680208,0,1,"[(0.099, 0.756)]",[93028.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.617,0.442,135591.0,135591.0,48.99974387688163,23.916615563243877,0,1,"[(0.617, 0.442)]",[135591.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.104,0.498,50365.0,50365.0,15.701175115258094,15.701175115258094,0,1,"[(0.104, 0.498)]",[50365.0],10,NT,a
10,Eagle.ico   ,0.878,0.575,0.846,0.429,76998.0,76998.0,28.39848587513073,28.39848587513073,0,1,"[(0.846, 0.429)]",[76998.0],10,NT,a
1,Calcul.ico  ,0.679,0.674,0.075,0.11,48075.0,48075.0,157.0131306611011,32.63689017048039,0,1,"[(0.075, 0.11)]",[48075.0],11,SimRI,a
2,Camel.ico   ,0.278,0.346,0.838,0.347,98939.0,98939.0,106.4001696427219,42.84489467836279,0,1,"[(0.838, 0.347)]",[98939.0],11,SimRI,a
3,Camera.ico  ,0.2318841,0.09118541,0.486,0.768,175915.0,175915.0,137.35999768235067,30.021569040131457,0,1,"[(0.486, 0.768)]",[175915.0],11,SimRI,a
4,Candle.ico  ,0.684058,0.9392097,0.87,0.107,27457.0,27457.0,162.01858405190762,49.742178800742636,0,1,"[(0.87, 0.107)]",[27457.0],11,SimRI,a
5,Cap.ico     ,0.885,0.221,0.443,0.399,87450.0,87450.0,90.53415267179562,21.846695402279952,0,1,"[(0.443, 0.399)]",[87450.0],11,SimRI,a
6,Cards.ico   ,0.094,0.557,0.459,0.612,124993.0,124993.0,70.13290953610866,11.151883249030172,0,1,"[(0.459, 0.612)]",[124993.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.08,0.614,138561.0,138561.0,51.973808166360584,32.692250823913156,0,1,"[(0.08, 0.614)]",[138561.0],11,SimRI,a
