object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
10,Eagle.ico   ,0.4637681,0.5896657,0.885,0.071,18480.0,18480.0,126.95219664039298,38.147718199664446,0,1,"[(0.885, 0.071)]",[18480.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.06,0.912,25574.0,25574.0,11.706220568569506,11.706220568569506,0,1,"[(0.06, 0.912)]",[25574.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.926,0.519,44818.0,12823.0,155.2639497758575,32.0306415795875,0,2,"[(-1.0, -1.0), (0.926, 0.519)]","[12823.0, 44818.0]",12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.484,0.268,14736.0,14736.0,51.33431308748443,20.604122494391166,0,1,"[(0.484, 0.268)]",[14736.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.508,0.592,22699.0,19541.0,22.45110456915528,49.623398014798866,0,2,"[(-1.0, -1.0), (0.508, 0.592)]","[19541.0, 22699.0]",12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.304,0.742,30722.0,30722.0,6.090622131729144,43.42142007294914,0,1,"[(0.304, 0.742)]",[30722.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.9,0.865,58010.0,52873.0,36.456886686341576,36.456886686341576,0,2,"[(-1.0, -1.0), (0.9, 0.865)]","[52873.0, 58010.0]",12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.077,0.5,3112.0,3112.0,15.516388092129471,15.516388092129471,0,1,"[(0.077, 0.5)]",[3112.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.492,0.819,38017.0,38017.0,9.651543506911734,9.651543506911734,0,1,"[(0.492, 0.819)]",[38017.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.854,0.258,48561.0,48561.0,38.30395592487544,13.277129399640572,0,1,"[(0.854, 0.258)]",[48561.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.401,0.134,16128.0,16128.0,11.926042417469299,11.926042417469299,0,1,"[(0.401, 0.134)]",[16128.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.075,0.904,7496.0,4889.0,2.842542780365476,2.842542780365476,0,2,"[(-1.0, -1.0), (0.075, 0.904)]","[4889.0, 7496.0]",13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.508,0.506,12811.0,12811.0,21.431770214418876,29.802298426189413,0,1,"[(0.508, 0.506)]",[12811.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.699,0.216,10866.0,10866.0,34.611304511676536,9.346764145949123,0,1,"[(0.699, 0.216)]",[10866.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.364,0.617,31094.0,31094.0,50.35322631172704,30.815750842710287,0,1,"[(0.364, 0.617)]",[31094.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.2,0.344,16299.0,16299.0,22.517204533422884,22.517204533422884,0,1,"[(0.2, 0.344)]",[16299.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.936,0.543,25029.0,25029.0,29.14503388229286,29.14503388229286,0,1,"[(0.936, 0.543)]",[25029.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.563,0.345,33016.0,33016.0,23.694364038088494,27.202309575649288,0,1,"[(0.563, 0.345)]",[33016.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.885,0.893,20285.0,20285.0,2.075595612432489,2.075595612432489,0,1,"[(0.885, 0.893)]",[20285.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.476,0.783,41033.0,41033.0,127.03351944852353,49.68213470854899,0,1,"[(0.476, 0.783)]",[41033.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.893,0.112,38488.0,38488.0,160.23732497635785,13.310133098467194,0,1,"[(0.893, 0.112)]",[38488.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.083,0.942,16981.0,16981.0,4.532206967913097,4.532206967913097,0,1,"[(0.083, 0.942)]",[16981.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.71,0.438,29532.0,29532.0,122.18876216739409,87.36033882718175,0,1,"[(0.71, 0.438)]",[29532.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.405,0.383,6937.0,6937.0,72.22837462966943,18.202870271577392,0,1,"[(0.405, 0.383)]",[6937.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.304,0.3,19571.0,19571.0,46.73449815259756,26.046334146577028,0,1,"[(0.304, 0.3)]",[19571.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.38,0.768,23595.0,23595.0,16.676942708767363,16.676942708767363,0,1,"[(0.38, 0.768)]",[23595.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.86,0.903,32164.0,32164.0,38.36241832758657,38.36241832758657,0,1,"[(0.86, 0.903)]",[32164.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.064,0.492,9905.0,9905.0,13.217160046756534,13.217160046756534,0,1,"[(0.064, 0.492)]",[9905.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.626,0.721,14628.0,14628.0,33.04145773518187,33.04145773518187,0,1,"[(0.626, 0.721)]",[14628.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.841,0.257,26949.0,26949.0,39.310561256420655,39.19368083115952,0,1,"[(0.841, 0.257)]",[26949.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.505,0.189,5356.0,5356.0,13.100209840429155,13.100209840429155,0,1,"[(0.505, 0.189)]",[5356.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.107,0.942,8339.0,8339.0,9.697448117932884,9.697448117932884,0,1,"[(0.107, 0.942)]",[8339.0],15,DB,b
