object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
6,Bomb.ico    ,0.055,0.143,0.074,0.157,4947.0,4947.0,4.484161014058261,4.484161014058261,0,1,"[(0.074, 0.157)]",[4947.0],8,DivRI,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.08,0.835,6856.0,6856.0,47.80967192695154,18.98345778462759,0,1,"[(0.08, 0.835)]",[6856.0],8,DivRI,a
8,Boot.ico    ,0.7014493,0.4589666,0.573,0.295,10258.0,8362.0,39.5748922418799,34.82371655921299,0,2,"[(0.846, 0.145), (0.573, 0.295)]","[8362.0, 10258.0]",8,DivRI,a
9,bottle.ico  ,0.3391304,0.2644377,0.401,0.475,11929.0,11929.0,41.69810904627145,44.81303926174551,0,1,"[(0.401, 0.475)]",[11929.0],8,DivRI,a
10,Bow.ico     ,0.5913044,0.9148936,0.745,0.637,29544.0,29544.0,60.33724863406975,46.48313711540511,0,1,"[(0.745, 0.637)]",[29544.0],8,DivRI,a
1,Calcul.ico  ,0.603,0.239,0.514,0.508,10580.0,10580.0,53.834749000993774,24.884197796995586,0,1,"[(0.514, 0.508)]",[10580.0],9,B,a
2,Camel.ico   ,0.679,0.674,0.688,0.84,18021.0,18021.0,31.58632140658356,31.58632140658356,0,1,"[(0.688, 0.84)]",[18021.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.476,0.271,25035.0,25035.0,40.22843397399406,45.43066475410634,0,1,"[(0.476, 0.271)]",[25035.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.145,0.337,2002.0,2002.0,49.53634128170327,49.53634128170327,0,1,"[(0.145, 0.337)]",[2002.0],9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.491,0.877,21690.0,21690.0,38.53836941004445,38.53836941004445,0,1,"[(0.491, 0.877)]",[21690.0],9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.825,0.465,15252.0,15252.0,0.3443130240231824,0.3443130240231824,0,1,"[(0.825, 0.465)]",[15252.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.09,0.915,13222.0,13222.0,40.90773784131372,40.90773784131372,0,1,"[(0.09, 0.915)]",[13222.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.851,0.347,23402.0,23402.0,24.796273913634685,24.796273913634685,0,1,"[(0.851, 0.347)]",[23402.0],9,B,a
9,CD.ico      ,0.094,0.557,0.145,0.764,6351.0,6351.0,40.5061106501229,40.5061106501229,0,1,"[(0.145, 0.764)]",[6351.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.301,0.584,19853.0,19853.0,30.944668663293363,18.21676000448515,0,1,"[(0.301, 0.584)]",[19853.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.29,0.358,3716.0,3716.0,27.599419272684994,36.65043180249663,0,1,"[(0.29, 0.358)]",[3716.0],10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.595,0.206,2009.0,2009.0,23.860158519319477,23.860158519319477,0,1,"[(0.595, 0.206)]",[2009.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.104,0.173,29039.0,8459.0,88.43131689948162,40.48276420029321,0,2,"[(-1.0, -1.0), (0.104, 0.173)]","[8459.0, 29039.0]",10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.318,0.835,18691.0,18691.0,11.615784247378308,11.615784247378308,0,1,"[(0.318, 0.835)]",[18691.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.491,0.51,35908.0,35908.0,19.47013353831965,19.47013353831965,0,1,"[(0.491, 0.51)]",[35908.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.885,0.29,26606.0,26606.0,14.13602883452637,14.13602883452637,0,1,"[(0.885, 0.29)]",[26606.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.87,0.877,14126.0,14126.0,6.883393264282458,6.883393264282458,0,1,"[(0.87, 0.877)]",[14126.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.816,0.661,16351.0,16351.0,47.74900731952446,47.74900731952446,0,1,"[(0.816, 0.661)]",[16351.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.123,0.541,20875.0,12261.0,24.62754758395566,24.62754758395566,0,2,"[(0.132, 0.844), (0.123, 0.541)]","[12261.0, 20875.0]",10,NT,a
10,Eagle.ico   ,0.878,0.575,0.787,0.514,32804.0,23378.0,20.815191567698808,20.815191567698808,0,2,"[(0.51, 0.574), (0.787, 0.514)]","[23378.0, 32804.0]",10,NT,a
1,Calcul.ico  ,0.679,0.674,0.476,0.342,17491.0,17491.0,73.93734712579294,30.16276180988735,0,1,"[(0.476, 0.342)]",[17491.0],11,SimRI,a
2,Camel.ico   ,0.278,0.346,0.713,0.877,34075.0,34075.0,130.42167994624205,24.97903921290809,0,1,"[(0.713, 0.877)]",[34075.0],11,SimRI,a
3,Camera.ico  ,0.2318841,0.09118541,0.168,0.418,36727.0,36727.0,63.269987010867794,22.93386837145839,0,1,"[(0.168, 0.418)]",[36727.0],11,SimRI,a
4,Candle.ico  ,0.684058,0.9392097,0.146,0.176,10309.0,10309.0,177.4233243323015,13.036390205307947,0,1,"[(0.146, 0.176)]",[10309.0],11,SimRI,a
5,Cap.ico     ,0.885,0.221,0.533,0.745,8404.0,8404.0,119.93801732561698,11.190661285196695,0,1,"[(0.533, 0.745)]",[8404.0],11,SimRI,a
6,Cards.ico   ,0.094,0.557,0.83,0.723,22160.0,22160.0,143.35270210219267,22.81266315010152,0,1,"[(0.83, 0.723)]",[22160.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.167,0.882,24938.0,24938.0,25.205675700795048,25.205675700795048,0,1,"[(0.167, 0.882)]",[24938.0],11,SimRI,a
8,Caterp.ico  ,0.8231884,0.4650456,0.847,0.176,29428.0,29428.0,55.104701046086014,35.17751641629227,0,1,"[(0.847, 0.176)]",[29428.0],11,SimRI,a
9,CD.ico      ,0.603,0.239,0.154,0.661,20709.0,20709.0,117.07531123170249,31.068340798954814,0,1,"[(0.154, 0.661)]",[20709.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.641,0.498,27242.0,27242.0,37.91142656668316,32.312180466520836,0,1,"[(0.641, 0.498)]",[27242.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.423,0.817,20295.0,20295.0,67.96425089707088,34.837939089446714,0,1,"[(0.423, 0.817)]",[20295.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.178,0.798,3408.0,3408.0,15.510332040288509,23.71653642503474,0,1,"[(0.178, 0.798)]",[3408.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.835,0.337,14058.0,14058.0,26.642968281403558,26.642968281403558,0,1,"[(0.835, 0.337)]",[14058.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.566,0.498,17364.0,17364.0,29.081667352735202,29.081667352735202,0,1,"[(0.566, 0.498)]",[17364.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.246,0.669,8289.0,8289.0,15.056312970694682,28.986240902392094,0,1,"[(0.246, 0.669)]",[8289.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.784,0.835,10313.0,10313.0,21.86486415829627,21.86486415829627,0,1,"[(0.784, 0.835)]",[10313.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.088,0.451,6368.0,6368.0,9.74536921586747,9.74536921586747,0,1,"[(0.088, 0.451)]",[6368.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.667,0.645,27560.0,27560.0,49.32838799318106,49.32838799318106,0,1,"[(0.667, 0.645)]",[27560.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.893,0.517,12057.0,12057.0,13.48294201926271,13.48294201926271,0,1,"[(0.893, 0.517)]",[12057.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.348,0.257,4727.0,4727.0,32.12945825941168,32.12945825941168,0,1,"[(0.348, 0.257)]",[4727.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.202,0.835,2209.0,2209.0,25.196034683660216,25.196034683660216,0,1,"[(0.202, 0.835)]",[2209.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.24,0.405,26912.0,26912.0,32.9864449343007,32.9864449343007,0,1,"[(0.24, 0.405)]",[26912.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.933,0.24,15566.0,15566.0,19.836582366930053,19.836582366930053,0,1,"[(0.933, 0.24)]",[15566.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.432,0.448,7818.0,7818.0,48.94666995823107,27.759513684501023,0,1,"[(0.432, 0.448)]",[7818.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.08,0.23,5599.0,5599.0,10.518864007106464,10.518864007106464,0,1,"[(0.08, 0.23)]",[5599.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.74,0.519,18583.0,3822.0,53.858884132518,28.642145520194532,0,2,"[(0.898, 0.277), (0.74, 0.519)]","[3822.0, 18583.0]",13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.885,0.565,13805.0,13805.0,54.34011643500095,51.3295428024589,0,1,"[(0.885, 0.565)]",[13805.0],13,NT,a
