object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
8,BEL.ICO     ,0.449,0.235,0.934,0.094,17602.0,95.96523641402652,0,1,"[(0.934, 0.094)]",[17602.0],16,D,b
9,frog.ico    ,0.043,0.494,0.105,0.105,16385.0,74.84287875275777,0,1,"[(0.105, 0.105)]",[16385.0],16,D,b
10,GELD.ICO    ,0.063,0.263,0.082,0.445,14785.0,34.76792343525854,0,1,"[(0.082, 0.445)]",[14785.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.277,0.697,38460.0,31.8435692094966,0,2,"[(0.067, 0.552), (0.277, 0.697)]","[7700.0, 38460.0]",17,DB,b
2,Cheese.ico  ,0.409,0.349,0.274,0.382,57973.0,26.405215393933066,0,2,"[(0.342, 0.415), (0.274, 0.382)]","[20208.0, 57973.0]",17,DB,b
3,Cherry.ico  ,0.159,0.031,0.088,0.053,56228.0,14.12276530995258,0,2,"[(0.135, 0.135), (0.088, 0.053)]","[8829.0, 56228.0]",17,DB,b
4,Chess.ico   ,0.673,0.773,0.557,0.784,36434.0,22.138873051716068,0,2,"[(0.688, 0.896), (0.557, 0.784)]","[6221.0, 36434.0]",17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.791,0.322,32179.0,21.861821212384893,0,1,"[(0.791, 0.322)]",[32179.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.524,0.146,21612.0,61.16229557497006,0,3,"[(0.514, 0.123), (-1.0, -1.0), (0.524, 0.146)]","[12374.0, 17174.0, 21612.0]",17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.715,0.521,33453.0,25.689377182018244,0,2,"[(0.833, 0.59), (0.715, 0.521)]","[26380.0, 33453.0]",17,DB,b
8,Cigar.ico   ,0.615,0.35,0.634,0.386,28459.0,7.734190326078102,0,1,"[(0.634, 0.386)]",[28459.0],17,DB,b
9,CLIP01.ICO  ,0.034,0.785,0.039,0.814,4589.0,5.591296808433605,0,1,"[(0.039, 0.814)]",[4589.0],17,DB,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.969,0.397,11097.0,45.461471308170154,0,1,"[(0.969, 0.397)]",[11097.0],17,DB,b
1,Chain.ico   ,0.16,0.577,0.241,0.598,12297.0,15.898811276318742,0,2,"[(0.255, 0.663), (0.241, 0.598)]","[8468.0, 12297.0]",18,D,b
2,Cheese.ico  ,0.409,0.349,0.336,0.344,22244.0,13.902496178744295,0,1,"[(0.336, 0.344)]",[22244.0],18,D,b
3,Cherry.ico  ,0.159,0.031,0.129,0.17,7354.0,27.01810689149038,0,1,"[(0.129, 0.17)]",[7354.0],18,D,b
4,Chess.ico   ,0.673,0.773,0.682,0.939,6069.0,31.586321406583565,0,1,"[(0.682, 0.939)]",[6069.0],18,D,b
5,Chicken.ico ,0.8521739,0.4194529,0.887,0.675,40161.0,49.002756145979,0,2,"[(0.885, 0.674), (0.887, 0.675)]","[25550.0, 40161.0]",18,D,b
6,CHURC01B.ICO,0.206,0.196,0.502,0.115,9659.0,58.307715612944406,0,1,"[(0.502, 0.115)]",[9659.0],18,D,b
7,CIG01B.ICO  ,0.824,0.601,0.715,0.528,19917.0,24.925509021883578,0,1,"[(0.715, 0.528)]",[19917.0],18,D,b
8,Cigar.ico   ,0.615,0.35,0.574,0.423,18372.0,15.907891123590208,0,2,"[(0.727, 0.505), (0.574, 0.423)]","[16573.0, 18372.0]",18,D,b
