object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
3,Cola.ico    ,0.7507246,0.224924,0.54,0.21,26757.0,13189.0,40.13795884002916,14.570319962302682,0,2,"[(0.822, 0.292), (0.54, 0.21)]","[13189.0, 26757.0]",14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.498,0.495,49531.0,49531.0,16.54894170136402,82.34739775278356,0,1,"[(0.498, 0.495)]",[49531.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.333,0.663,10542.0,10542.0,9.920033931973675,9.920033931973675,0,1,"[(0.333, 0.663)]",[10542.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.693,0.821,35519.0,35519.0,24.534567777337124,24.534567777337124,0,1,"[(0.693, 0.821)]",[35519.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.061,0.484,8057.0,8057.0,11.597052912597114,11.597052912597114,0,1,"[(0.061, 0.484)]",[8057.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.873,0.498,40003.0,40003.0,95.86252971159173,69.53108528842196,0,1,"[(0.873, 0.498)]",[40003.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.827,0.217,24255.0,24255.0,47.35876079348784,12.258505614258208,0,1,"[(0.827, 0.217)]",[24255.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.138,0.186,29799.0,29799.0,62.68736341212061,20.487519221303415,0,1,"[(0.138, 0.186)]",[29799.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.194,0.882,10805.0,10805.0,29.777310153873866,29.777310153873866,0,1,"[(0.194, 0.882)]",[10805.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.819,0.528,18201.0,18201.0,22.235178624016505,22.235178624016505,0,1,"[(0.819, 0.528)]",[18201.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.228,0.622,12404.0,8624.0,34.633200833881936,34.633200833881936,0,2,"[(0.099, 0.66), (0.228, 0.622)]","[8624.0, 12404.0]",15,DB,b
4,Bed.ico     ,0.963,0.298,0.86,0.198,20044.0,20044.0,27.276086596137645,27.276086596137645,0,1,"[(0.86, 0.198)]",[20044.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.696,0.849,15858.0,15858.0,15.663222629503167,15.663222629503167,0,1,"[(0.696, 0.849)]",[15858.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.45,0.563,26701.0,26701.0,39.715454170889195,39.715454170889195,0,1,"[(0.45, 0.563)]",[26701.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.495,0.123,23739.0,23739.0,28.300434625637816,28.300434625637816,0,1,"[(0.495, 0.123)]",[23739.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.372,0.328,29022.0,29022.0,22.940483865864735,22.940483865864735,0,1,"[(0.372, 0.328)]",[29022.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.072,0.394,6245.0,6245.0,19.78282335765044,19.78282335765044,0,1,"[(0.072, 0.394)]",[6245.0],15,DB,b
10,GELD.ICO    ,0.063,0.263,0.06,0.161,4260.0,4260.0,19.388380540932243,19.388380540932243,0,1,"[(0.06, 0.161)]",[4260.0],15,DB,b
1,Bal.ico     ,0.065,0.971,0.159,0.855,12920.0,12920.0,28.36796080087534,28.36796080087534,0,1,"[(0.159, 0.855)]",[12920.0],16,D,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.858,0.5,20305.0,20305.0,22.011726430289844,22.011726430289844,0,1,"[(0.858, 0.5)]",[20305.0],16,D,b
3,BANAAN.ICO  ,0.177,0.797,0.255,0.656,15349.0,15349.0,30.615951724550396,30.615951724550396,0,1,"[(0.255, 0.656)]",[15349.0],16,D,b
4,Bed.ico     ,0.963,0.298,0.847,0.176,17870.0,17870.0,31.98552797750883,31.98552797750883,0,1,"[(0.847, 0.176)]",[17870.0],16,D,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.735,0.857,23697.0,23697.0,17.248331151197796,17.248331151197796,0,1,"[(0.735, 0.857)]",[23697.0],16,D,b
6,Beetle.ico  ,0.293,0.425,0.557,0.532,29814.0,29814.0,54.123326763974895,14.243665258633396,0,1,"[(0.557, 0.532)]",[29814.0],16,D,b
7,BEKER.ICO   ,0.62,0.042,0.484,0.126,26908.0,26908.0,30.37148662808589,30.37148662808589,0,1,"[(0.484, 0.126)]",[26908.0],16,D,b
8,BEL.ICO     ,0.449,0.235,0.345,0.371,31303.0,31303.0,32.529420529729705,60.04511054199168,0,1,"[(0.345, 0.371)]",[31303.0],16,D,b
9,frog.ico    ,0.043,0.494,0.085,0.519,10423.0,10423.0,9.286705551485955,9.286705551485955,0,1,"[(0.085, 0.519)]",[10423.0],16,D,b
10,GELD.ICO    ,0.063,0.263,0.044,0.227,8404.0,8404.0,7.734190326078097,7.734190326078097,0,1,"[(0.044, 0.227)]",[8404.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.17,0.581,26962.0,26962.0,2.0463626267111135,2.0463626267111135,0,1,"[(0.17, 0.581)]",[26962.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.431,0.486,6756.0,6756.0,26.363484215861913,26.363484215861913,0,1,"[(0.431, 0.486)]",[6756.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.216,0.132,24366.0,24366.0,22.035085659012083,22.035085659012083,0,1,"[(0.216, 0.132)]",[24366.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.609,0.797,20825.0,20825.0,12.986885692882659,12.986885692882659,0,1,"[(0.609, 0.797)]",[20825.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.877,0.593,15715.0,15715.0,33.30962345722751,33.30962345722751,0,1,"[(0.877, 0.593)]",[15715.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.18,0.344,29294.0,13628.0,28.550621709517984,28.550621709517984,0,2,"[(-1.0, -1.0), (0.18, 0.344)]","[13628.0, 29294.0]",17,DB,b
